,id,Asteroid Name,Potentially Hazardous,Miss Distance (miles),Orbiting Body,Close Approach Velocity (mph),Date,Max Diameter (meters)
17392,3799656,(2018 BG11),False,2054166.8029094378,Earth,9770.3963031406,2017-12-28,20.1390963084
17393,3799660,(2018 BL11),False,15500664.2307773642,Earth,36639.0359206095,1944-02-02,13.6157001539
17394,3798989,(2018 CA),False,13836209.8851856592,Earth,24846.5224372325,1905-01-25,118.5877908577
17395,3798991,(2018 CB),False,11216826.5495010218,Earth,18521.9161793316,1907-05-31,39.2681081809
17396,3798992,(2018 CC),False,44755640.7772205014,Earth,52913.437153403,1943-08-01,28.4472296503
17397,3798998,(2018 CH),False,707144.004365084,Moon,25686.7803904389,1959-01-31,31.1917670523
17398,3798997,(2018 CJ),False,29928156.3119340382,Earth,54281.3693372626,1902-07-27,111.1834071935
17399,3798999,(2018 CK),False,422898.0797696986,Earth,32734.8688182769,2018-01-30,29.7879062798
17400,3799001,(2018 CL),False,33404515.3695561778,Earth,41760.2150495235,1937-01-31,47.2106498806
17401,3799002,(2018 CM),False,37265299.1957231268,Earth,48258.3169794747,2015-05-20,16.3696720474
17402,3799000,(2018 CN),False,4332409.7856297164,Mars,43124.2671035441,1929-01-12,31.1917670523
17403,3799243,(2018 CT),False,5626393.3677208184,Mars,34312.296398454,1960-04-29,41.1187571041
17404,3799244,(2018 CV),False,10705323.5531869592,Earth,35852.4394605949,2018-02-09,82.0427064882
17405,3799242,(2018 CW),False,36350607.4276385784,Earth,40256.7855065677,1908-01-26,313.3574170739
17406,3799241,(2018 CX),False,14115293.546277157,Earth,34018.0873485212,1903-01-30,54.2050786336
17407,3799245,(2018 CY),False,4753569.7033741822,Earth,13197.9057099785,1901-04-02,118.5877908577
17408,3799246,(2018 CZ),False,6657085.9038338254,Earth,20442.6281979254,2018-02-16,56.7596852866
17409,3799253,(2018 CA1),False,7625475.2478676206,Earth,32997.3579521112,1907-02-01,54.2050786336
17410,3799249,(2018 CB1),False,40008675.3049952012,Earth,52973.8608997139,1972-01-20,47.2106498806
17411,3799247,(2018 CC1),False,15509630.4689567062,Earth,25334.3275584055,1901-10-01,118.5877908577
17412,3799248,(2018 CD1),False,155968025.3775020246,Juptr,8104.4744624052,1902-05-08,101.8685158322
17413,3799250,(2018 CE1),False,120852989.3118896262,Juptr,7993.7914694301,1996-03-26,364.7875257245
17414,3799264,(2018 CQ1),False,40440081.601801338,Earth,44168.6645971069,1903-11-03,375.0075217981
17415,3799262,(2018 CR1),False,44597054.9559136138,Earth,40019.3817673207,1908-02-05,503.5469604336
17416,3799263,(2018 CS1),False,39196680.7488518094,Earth,14809.7906582668,2017-08-24,13.6157001539
17417,3799265,(2018 CT1),False,16617541.8207106208,Earth,41900.5282256295,2007-02-19,244.36554919
17418,3799266,(2018 CU1),False,11198621.034053374,Earth,38613.5385769828,1944-02-17,392.6810818086
17419,3799268,(2018 CV1),False,41109725.5701170946,Earth,28832.0691173982,1919-01-21,103.2856480504
17420,3799267,(2018 CW1),False,38445725.6413094788,Earth,12140.4595683027,1918-11-23,284.4722965033
17421,3799269,(2018 CX1),False,13214757.9528192844,Venus,59211.7969837472,1900-01-15,552.1282628496
17422,3799270,(2018 CY1),False,19123083.2590744078,Earth,9740.5956493688,1923-01-26,43.0566244241
17423,3799272,(2018 CZ1),False,40157744.3852484536,Earth,44472.8403585671,2011-09-22,71.4562101727
17424,3799271,(2018 CA2),False,46238257.075916222,Earth,9714.9316931508,2015-12-19,35.8129403019
17425,3799273,(2018 CB2),False,11958502.957217722,Earth,29724.0284459175,1929-02-10,59.4346868419
17426,3799277,(2018 CC2),False,6906122.79047014,Earth,26035.8205760409,2018-02-09,74.8238376074
17427,3799278,(2018 CD2),False,5388267.4476811718,Earth,37894.0094643061,2018-02-02,61.6651764838
17428,3799279,(2018 CE2),False,144940129.1890964334,Juptr,8568.9088227381,1904-06-20,472.1064988055
17429,3799280,(2018 CF2),False,60403.240473636,Earth,30290.8749524266,2018-02-06,14.9293183439
17430,3799275,(2018 CG2),False,28864035.1483010202,Earth,47220.8282422382,1907-01-05,859.0926012318
17431,3799274,(2018 CH2),False,165997077.9942341976,Juptr,6161.934567521,2010-08-11,14.9293183439
17432,3799276,(2018 CJ2),False,40277004.4719982708,Earth,40349.570835587,1995-09-04,59.4346868419
17433,3799284,(2018 CK2),False,8597678.1131381464,Earth,25474.5026268257,2018-02-17,59.4346868419
17434,3799285,(2018 CL2),False,3882613.102868959,Earth,31170.8141421038,2018-02-13,41.1187571041
17435,3799281,(2018 CM2),False,29002528.3769338152,Earth,32562.5624006881,1913-02-17,78.3501764334
17436,3799286,(2018 CN2),False,32555461.378588318,Earth,64769.7420125584,1909-01-25,16.3696720474
17437,3799282,(2018 CO2),False,31464689.5250988432,Earth,42578.8684057,1902-04-25,772.7517171183
17438,3799283,(2018 CP2),False,31508139.1696244588,Earth,47765.7091337873,2014-01-28,82.0427064882
17439,3799298,(2018 CR2),False,5573541.1597580774,Earth,20899.7448359733,2018-02-18,85.9092601232
17440,3799299,(2018 CS2),False,39301123.0387301652,Earth,44651.7348574966,1919-03-26,47.2106498806
17441,3799305,(2018 CT2),False,45401250.882461249,Earth,48024.3700850035,1984-02-12,303.4170480479
17442,3799302,(2018 CU2),False,533278.6468115912,Earth,19814.2903774209,2018-02-15,15.6329154409
17443,3799300,(2018 CV2),False,28780949.8266743884,Earth,52083.5402847593,2001-02-11,45.924028604
17444,3799312,(2018 CW2),False,6878952.2638597894,Venus,35388.0874496048,1900-05-08,43.8571068371
17445,3799301,(2018 CX2),False,4108976.757745009,Earth,31029.6130290863,2018-02-16,47.2106498806
17446,3799303,(2018 CY2),False,20342581.8557790622,Earth,30717.8948138469,1994-02-18,201.3909630836
17447,3799304,(2018 CZ2),True,4857535.9758655926,Venus,25957.968988856,1909-01-30,311.9176705226
17448,3799307,(2018 CA3),False,9064426.9603275118,Earth,20355.6383511568,2018-02-01,108.6525638621
17449,3799306,(2018 CB3),False,4946851.111950119,Earth,41570.7527465021,2018-01-19,147.2448041708
17450,3799310,(2018 CC3),False,1682064.9810632752,Earth,25621.2530035716,2018-02-07,27.1668934089
17451,3799311,(2018 CD3),False,7555981.4408241176,Mars,22027.9796130081,1942-01-07,11.3250461062
17452,3799313,(2018 CE3),False,2544340.1599787404,Earth,16133.4054481489,2018-02-12,18.7948982439
17453,3799309,(2018 CF3),False,2634419.6809515854,Earth,19499.8898736141,2018-02-14,28.4472296503
17454,3799314,(2018 CG3),False,4855157.7015690826,Earth,13382.4504334459,2018-02-13,41.1187571041
17455,3799422,(2018 CP3),False,32542665.6772515164,Earth,27997.1110780091,1927-09-24,196.8067450894
17456,3799423,(2018 CQ3),False,20604328.3480846612,Earth,8738.5171388116,1900-09-07,54.2050786336
17457,3799425,(2018 CR3),False,27613655.0432988832,Earth,67414.2628372826,1973-01-30,44.4672199676
17458,3799424,(2018 CS3),False,14537018.421523749,Earth,9821.8829767388,2018-01-18,68.2401509401
17459,3799426,(2018 CT3),False,10670366.341801923,Earth,35335.3706030782,1911-08-15,157.7756502649
17460,3799639,(2018 CU13),False,2808161.063346616,Earth,24010.3296979231,2018-02-21,34.201092472
17461,3799636,(2018 CV13),False,42709135.7729603882,Earth,22636.0813212026,1904-01-28,328.1254971615
17462,3799637,(2018 CW13),False,43021572.3862502324,Earth,80443.0153795058,1913-06-11,605.396601689
17463,3799638,(2018 CX13),False,32646776.8771400614,Earth,50038.4463927313,1902-08-18,805.452583346
17464,3799641,(2018 CY13),False,12858253.5017116022,Earth,24572.8621958422,2018-02-21,85.9092601232
17465,3799643,(2018 CZ13),False,6729974.4290257066,Earth,13840.3310721192,1907-04-19,105.6914798531
17466,3799645,(2018 CA14),False,17794066.2883152526,Earth,20145.2053339136,1909-12-27,78.3501764334
17467,3799644,(2018 CB14),False,12698542.8036051474,Earth,51871.1239648971,2018-02-02,326.6178974458
17468,3799642,(2018 CC14),False,40183585.6531285848,Earth,49520.4891937458,1900-01-18,191.4432149063
17469,3799640,(2018 CD14),False,21825264.1530970428,Earth,16454.3383275673,1926-02-15,94.1976305719
17470,3799646,(2018 CE14),False,36430255.2342637496,Earth,49708.5316237683,2015-02-02,43.0566244241
17471,3799647,(2018 CF14),False,9819301.0753552218,Earth,15729.4538139847,2018-01-21,71.4562101727
17472,3799648,(2018 CG14),False,13417799.3213152554,Earth,19129.5998750703,1950-01-27,89.9580388169
17473,3799650,(2018 CH14),False,6194014.574241432,Earth,16621.5138681806,2018-02-08,51.7654482198
17474,3799651,(2018 CJ14),False,15739589.1059695808,Earth,29462.3502678336,2018-01-27,156.3291544087
17475,3799649,(2018 CK14),False,33728467.9708972022,Earth,28158.727887062,1917-03-11,765.6670867916
17476,3799667,(2018 CL14),False,6141313.9121292128,Earth,17526.8970443921,2018-02-05,44.2629116503
17477,3799676,(2018 CO14),False,19731357.8042689644,Earth,28941.0157797768,2008-02-17,87.5064325156
17478,3799677,(2018 CP14),False,43344727.0084746498,Earth,50289.7937301525,1913-02-16,179.4898847799
17479,3799682,(2018 CU14),False,41414469.2352670236,Earth,38919.0877952816,1993-02-01,17.948988478
17480,3799702,(2018 CY14),False,5137802.927185148,Earth,21315.2524919731,1977-01-02,215.7943048444
17481,3799730,(2018 CA15),False,6566872.7774810166,Earth,15363.9522480516,2018-02-04,37.1569432173
17482,3799722,(2018 CB15),False,42007091.6029798822,Earth,32696.2443862485,1903-03-13,411.1875710413
17483,3799681,(2018 DA),False,27997161.2318643812,Earth,23359.7607974008,1912-12-15,94.1976305719
17484,3799680,(2018 DB),False,565829.8644787682,Moon,38183.4592414649,1980-08-05,17.866520367
17485,3799683,(2018 DC),False,34113632.0727406132,Earth,42210.8631227577,1902-02-15,68.2401509401
17486,3799684,(2018 DG),False,6150557.0470634676,Earth,27225.8866700182,2018-02-18,98.6370281305
17487,3799696,(2018 DJ),False,12705874.2094332062,Venus,55766.1070289519,1912-01-16,311.9176705226
17488,3799703,(2018 DL),False,36175681.5930679152,Earth,30819.3562672038,2016-03-15,43.4550224647
17489,3799705,(2018 DM),False,10006163.364974345,Earth,27209.7928115495,1969-02-17,94.1976305719
17490,3799706,(2018 DN),False,1519377.8101619586,Earth,22808.1143403305,2018-02-15,24.7765012606
17491,3799710,(2018 DQ),False,282335.5340527958,Moon,44744.2055406216,2018-02-21,8.9958038817
17492,3799709,(2018 DR),False,42637785.9359296444,Earth,41010.3587648005,1909-06-09,20.6081961232
17493,3799711,(2018 DS),False,43978616.325432438,Earth,35853.1597355258,1923-10-16,55.980913209
17494,3799712,(2018 DT),False,36948105.048508719,Earth,14493.9673217797,1957-10-13,22.5964377109
17495,3799713,(2018 DU),False,38596266.7882977084,Earth,35497.2356189967,1993-06-13,13.0028927004
17496,3799715,(2018 DA1),True,29644916.8942148596,Earth,81078.9777883648,1901-02-21,1004.7082739702
17497,3799719,(2018 DB1),False,2433705.6283792752,Earth,12863.7277462935,1934-02-25,37.5007521798
17498,3799716,(2018 DC1),False,20917308.2694694142,Earth,41848.2288992444,2018-02-22,142.5738833281
17499,3799717,(2018 DE1),False,21681134.4840983736,Earth,20500.762061061,1956-08-18,47.2106498806
17500,3799726,(2018 DF1),False,6873812.7280504688,Mars,35899.1971892595,1989-10-03,51.7654482198
17501,3799721,(2018 DG1),False,8867438.8646226802,Earth,45204.9536363119,1945-09-02,156.3291544087
17502,3799720,(2018 DH1),True,3736477.1036403276,Earth,34193.0289882432,1900-03-22,351.5928047493
17503,3799723,(2018 DJ1),False,37925876.3383818688,Earth,70694.7874368364,2015-07-22,113.2504610618
17504,3799727,(2018 DK1),False,33061934.0249827876,Earth,28237.3993873318,2016-03-14,74.8238376074
17505,3799724,(2018 DL1),False,4791976.9044298442,Earth,25774.2688017173,2018-02-09,78.3501764334
17506,3799725,(2018 DM1),False,3091284.9462945172,Earth,34242.0673742311,2018-02-16,59.4346868419
17507,3799728,(2018 DN1),False,27905662.2199604326,Earth,36143.0670960731,1928-02-02,85.9092601232
17508,3799742,(2018 DR1),False,77000388.7200682808,Juptr,10435.5581723318,1986-10-09,49.435619262
17509,3799746,(2018 DS1),False,3893611.587356976,Earth,36370.8453832147,2018-03-03,62.2357573367
17510,3799743,(2018 DT1),False,7217259.3238572682,Earth,52562.2856795587,1902-02-28,366.4713084395
17511,3799744,(2018 DU1),False,10223982.9776463244,Earth,11976.5677474536,1903-01-10,17.1411509231
17512,3799747,(2018 DV1),False,36051260.78588059,Earth,38661.8307683066,1904-11-21,12.4176661257
17513,3799745,(2018 DW1),False,42378510.6644309748,Earth,56622.0166492783,2015-07-10,25.9441817907
17514,3799751,(2018 DX1),False,31642395.6492358052,Earth,30839.9980442154,1901-01-09,85.9092601232
17515,3799749,(2018 DY1),False,99064979.9681301022,Juptr,14452.6735137709,1952-01-22,121.3500553547
17516,3799750,(2018 DZ1),False,16211258.7267744264,Earth,16023.5824690642,1900-03-24,65.1688382168
17517,3799748,(2018 DA2),False,38300493.4049046824,Earth,36604.6382148168,1900-10-16,131.2320698525
17518,3799752,(2018 DB2),False,24344980.1713370936,Earth,23173.3729650974,1903-03-31,225.9643771094
17519,3799755,(2018 DC2),False,1501418.1163432778,Earth,19734.970588318,2018-02-20,25.7063241024
17520,3799753,(2018 DD2),False,4098437.5400076962,Mars,18402.4083028181,2013-02-12,19.6806745089
17521,3799754,(2018 DE2),False,46131324.6952023188,Earth,47465.0468356135,1908-03-06,252.3713081011
17522,3799756,(2018 DF2),False,24834956.0066142268,Earth,40886.4292789865,1906-03-24,407.4177807305
17523,3799757,(2018 DK3),False,9246378.9152681686,Mars,26128.8962210916,1903-11-05,438.5710683707
17524,3799772,(2018 DN3),False,37719105.2018303732,Earth,13928.0862385063,2017-08-16,23.4444462214
17525,3799773,(2018 DO3),False,1053769.419165246,Earth,32915.4750604808,2018-02-09,8.5004120599
17526,3799758,(2018 DW3),False,180104796.5068113504,Juptr,22047.0222602011,1912-01-10,1148.2593191046
17527,3799760,(2018 DX3),False,44309345.600238055,Earth,44560.6062495805,1908-03-26,610.9982674756
17528,3799759,(2018 DY3),False,32203985.3160327222,Earth,41441.9272668594,1952-02-18,43.0566244241
17529,3799762,(2018 DZ3),False,8876765.5854176902,Mars,33791.858100906,2003-05-27,31.1917670523
17530,3799764,(2018 DA4),False,31537986.7304918034,Earth,46351.3644747986,1993-02-14,444.6721996757
17531,3799761,(2018 DB4),False,10503877.8547612036,Earth,20332.3024231785,1920-05-22,74.8238376074
17532,3799765,(2018 DC4),False,22857793.6911438024,Earth,25484.809540287,1951-12-04,20.6081961232
17533,3799763,(2018 DD4),False,20090936.0529003904,Earth,44081.0697848605,1999-02-15,510.5519964367
17534,3799786,(2018 DJ4),False,5992099.132945636,Mars,26499.997413895,1902-11-16,284.4722965033
17535,3799793,(2018 DL4),False,19668482.1531540822,Earth,56245.2631467524,1929-07-08,95.5080501462
17536,3799864,(2018 DN4),False,129709.4069271474,Earth,40681.9385557498,2018-02-24,11.6423319742
17537,3799787,(2018 EB),True,41596542.0699378028,Earth,45632.5416871759,1904-03-25,250.057554041
17538,3799790,(2018 EE),True,9344109.1917405854,Earth,21972.0595872564,1918-03-08,259.4418179074
17539,3799788,(2018 EF),False,6936438.839304144,Earth,17842.031202596,2018-03-12,60.2615056967
17540,3799789,(2018 EG),False,29372467.8515252252,Earth,23875.2530667502,1992-03-16,71.4562101727
17541,3799791,(2018 EH),False,69485168.0655342616,Juptr,11447.5095210319,1999-08-06,78.3501764334
17542,3799801,(2018 EX),False,34788032.375851036,Earth,29610.1659889039,1909-01-26,23.6613750114
17543,3799798,(2018 EY),False,15542705.055698405,Earth,31943.3714230078,1999-09-12,103.2856480504
17544,3799799,(2018 EZ),False,44233554.688028694,Earth,35723.7008471677,2012-02-04,98.6370281305
17545,3799797,(2018 EA1),False,34976117.6478273788,Earth,26379.8417617167,1905-04-03,430.566244241
17546,3799800,(2018 EB1),False,15506986.5920357124,Earth,36586.5597272635,1969-02-23,65.1688382168
17547,3799802,(2018 EC1),False,44465916.3720603776,Earth,49138.5363048147,1900-02-24,34.201092472
17548,3799804,(2018 ED1),False,777437.0547241556,Earth,26448.7513616461,2018-03-03,41.1187571041
17549,3799803,(2018 EE1),False,7481596.2806777334,Earth,42828.2696303618,2013-03-07,62.2357573367
17550,3799805,(2018 EF1),False,43212436.2931795272,Earth,18389.1298346908,1973-12-24,85.9092601232
17551,3799828,(2018 EP1),False,4332765.815662277,Merc,50654.1178628922,1901-04-23,1056.9147985314
17552,3799829,(2018 EQ1),False,32536790.0337100624,Earth,50899.738403117,1907-08-30,342.0109247198
17553,3799826,(2018 ER1),False,44456225.3853483954,Earth,39863.0780953973,1946-03-22,42.6618789186
17554,3799830,(2018 ES1),False,23469186.0577318244,Earth,29897.0347499214,1943-09-23,25.9441817907
17555,3799835,(2018 ET1),False,1044893.8500790764,Earth,13503.1946864286,2018-03-18,31.1917670523
17556,3799832,(2018 EU1),False,14213375.7813178316,Earth,20376.4422267051,1925-08-19,27.1668934089
17557,3799831,(2018 EV1),False,1834809.7941620244,Earth,25004.5704720306,2018-03-22,49.435619262
17558,3799834,(2018 EW1),False,18867880.5115747266,Earth,30184.2408566147,1910-03-17,32.6617897446
17559,3799833,(2018 EX1),False,1935755.2446435304,Earth,20972.5365512631,2018-03-04,37.5007521798
17560,3799837,(2018 EJ2),False,19079832.428426665,Earth,11754.4128859969,1908-07-17,225.9643771094
17561,3799838,(2018 EK2),False,46179418.1143371152,Earth,15502.8393813494,2012-10-18,41.1187571041
17562,3799841,(2018 EL2),False,14735209.0586040608,Earth,10569.9653759188,2018-03-10,71.4562101727
17563,3799839,(2018 EM2),True,11685006.200343081,Earth,20254.6980786201,1914-06-27,438.5710683707
17564,3799840,(2018 EN2),False,16831245.5269089516,Earth,47540.1375604065,2018-02-04,236.6137501138
17565,3799856,(2018 ER2),False,20159586.6392365062,Earth,6206.5282957436,2018-03-02,82.0427064882
17566,3799854,(2018 ES2),False,30384221.8412956296,Earth,17050.9743874867,1901-11-16,218.7963026589
17567,3799852,(2018 ET2),False,46379941.291457385,Earth,79799.6141775523,1906-08-04,875.0643251557
17568,3799853,(2018 EU2),False,8827433.4650988796,Mars,19810.3917494828,2001-11-02,31.1917670523
17569,3799855,(2018 EV2),False,13664886.181053302,Venus,28424.3687618346,1900-01-31,68.2401509401
17570,3799861,(2018 EZ2),False,172396921.4584996062,Juptr,5047.8981778013,1904-07-24,34.201092472
17571,3799874,(2018 ER3),False,7633998.914159016,Earth,16147.8406869023,2018-03-24,45.0858206172
17572,3799876,(2018 ES3),False,24132542.4767385798,Earth,23188.9548698101,1903-12-19,70.151987353
17573,3799883,(2018 ET3),False,30119844.69038465,Earth,26648.3272349805,1970-10-06,28.4472296503
17574,3799879,(2018 EU3),False,29869063.3950929394,Earth,25617.4366856116,2017-10-21,98.6370281305
17575,3799882,(2018 EV3),False,483335.3141815888,Earth,28427.9579236281,2018-03-06,21.5794304844
17576,3799880,(2018 EW3),False,12920047.1472446444,Earth,13068.5896695126,1905-03-13,108.1533506775
17577,3799875,(2018 EX3),False,31226225.8594336762,Earth,61399.5219631091,2011-08-04,787.1182441607
17578,3799878,(2018 EY3),False,1681680.8040126578,Earth,18025.6974538486,1906-07-14,113.2504610618
17579,3799877,(2018 EZ3),False,18469298.3971600858,Earth,12501.4793793675,1980-03-21,101.400472517
17580,3799884,(2018 EA4),False,156720615.791470249,Juptr,22613.889489399,1903-08-02,130.0289270043
17581,3799881,(2018 EB4),False,347201.0343332364,Earth,28966.8599936198,2018-03-16,46.7778200408
17582,3799902,(2018 ED4),True,44708169.8552317452,Earth,49544.8919820389,1927-04-19,783.5017643338
17583,3799903,(2018 EE4),False,32140959.030034217,Earth,24554.9327628821,1903-08-23,480.8836139277
17584,3799904,(2018 EF4),False,312978.3969095346,Earth,12159.0926660996,1971-03-07,32.6617897446
17585,3801936,(2018 EH4),True,23947793.8255318652,Earth,49807.1037462427,1947-02-24,275.4482254239
17586,3801934,(2018 EJ4),True,45061412.0130322768,Earth,20393.7528806291,1900-11-26,316.2568775553
17587,3801933,(2018 EK4),False,7652855.2410912116,Earth,17315.8980295609,2018-03-10,74.8238376074
17588,3801935,(2018 EL4),False,5021654.6289969868,Earth,15923.6264280046,1959-09-11,50.5871227598
17589,3801932,(2018 EM4),False,661331.4976155932,Moon,13216.6920046039,1943-03-27,51.7654482198
17590,3801939,(2018 EO4),False,40287520.2927592134,Earth,46678.4213411645,1901-09-24,124.1766612574
17591,3801941,(2018 EQ4),False,28454349.4349729376,Earth,42828.99650276,1900-11-28,724.5026507569
17592,3801942,(2018 ER4),False,20404045.9079107702,Earth,29153.0194036822,1913-06-15,215.7943048444
17593,3801997,(2018 EC9),False,13526217.591292488,Earth,23069.8253433192,2018-03-12,89.9580388169
17594,3802012,(2018 ED9),False,26738801.3356961742,Earth,33560.6430565186,1990-02-12,22.5964377109
17595,3802042,(2018 EE9),False,17218734.3140267136,Earth,48156.2106628179,1935-03-18,32.2136531891
17596,3802554,(2018 EZ9),False,4615437.8776195346,Earth,14621.5057093208,2018-03-04,22.9107854722
17597,3802553,(2018 EA10),False,31319972.5427267048,Earth,17142.9234333892,1910-10-25,19.6806745089
17598,3801943,(2018 FB),False,1088922.9625081348,Earth,18743.3957953731,1943-03-30,89.9580388169
17599,3801945,(2018 FD),False,5221721.8114109236,Earth,15063.7627676157,1900-03-21,83.1840342251
17600,3801944,(2018 FE),False,44438702.3235416578,Earth,17635.005095682,1929-02-22,13.6157001539
17601,3801946,(2018 FH),False,28017943.7797129282,Earth,40436.5899564862,1905-07-28,599.846292283
17602,3801961,(2018 FT),False,1777713.8747879654,Earth,38350.573487378,2018-03-14,47.2106498806
17603,3801963,(2018 FU),False,36214952.4465171232,Earth,58042.1723092564,1910-03-24,215.7943048444
17604,3801962,(2018 FV),False,19092630.444363036,Earth,25102.237097985,1967-01-11,68.8715692826
17605,3801964,(2018 FW),False,6840517.7245015828,Mars,32100.0531188947,1959-12-03,59.4346868419
17606,3801965,(2018 FY),False,35238338.2891082226,Earth,35702.8669222394,1907-03-09,130.0289270043
17607,3801988,(2018 FA1),False,13179414.9469526064,Earth,48545.1975354569,1903-10-02,139.3285055244
17608,3801989,(2018 FB1),False,32692360.6568333086,Earth,51435.5600863708,1908-03-23,654.6964390669
17609,3801990,(2018 FC1),False,43860608.6322568588,Earth,48588.6149708927,1913-03-22,247.7650126055
17610,3801991,(2018 FD1),False,32426302.6139691728,Earth,31323.6637811036,2013-03-02,39.2681081809
17611,3801992,(2018 FF1),False,20789790.2120084914,Earth,10965.0121965591,1903-04-05,113.2504610618
17612,3801993,(2018 FG1),False,777817.1789016314,Earth,22808.6845004327,1955-03-19,20.6081961232
17613,3801994,(2018 FH1),False,7088125.6294190012,Earth,15806.9409686453,1901-03-14,28.4472296503
17614,3802000,(2018 FQ1),False,12588610.4601642062,Earth,21816.7640186436,1989-08-10,24.436554919
17615,3802001,(2018 FR1),False,6446620.4339800524,Mars,31343.9797997291,2015-09-08,28.4472296503
17616,3801999,(2018 FS1),False,24784454.3349354854,Earth,20905.4346083002,1901-04-25,411.1875710413
17617,3801998,(2018 FT1),False,42457084.0692592368,Earth,46112.1030693149,2016-11-02,149.2931834393
17618,3802002,(2018 FU1),False,23270358.01339419,Earth,27517.1358286028,1909-03-23,25.9441817907
17619,3802003,(2018 FV1),False,7992502.9004272418,Earth,16450.2069769505,2018-04-01,98.6370281305
17620,3802004,(2018 FW1),False,2198604.8899768344,Earth,16407.5637877505,2018-03-24,59.4346868419
17621,3802010,(2018 FX1),False,159979590.7808494222,Juptr,27879.5810116756,1998-12-16,236.6137501138
17622,3802007,(2018 FY1),False,33764833.5928812668,Earth,26722.401219912,1916-05-08,839.5372661714
17623,3802008,(2018 FZ1),False,24252731.9542279462,Earth,5859.8227304439,1905-12-27,354.846052917
17624,3802005,(2018 FA2),False,2659329.9592523042,Earth,18386.3716163512,2018-03-23,24.7765012606
17625,3802006,(2018 FB2),False,34391343.4551548748,Earth,37943.6726003076,1903-03-11,45.0858206172
17626,3802009,(2018 FC2),False,3529214.1658060278,Earth,25189.4508027774,2018-03-12,68.2401509401
17627,3802011,(2018 FD2),False,6413720.6041536336,Earth,30467.7638721678,1945-09-07,25.9441817907
17628,3802014,(2018 FE2),False,28961928.9247406104,Earth,35369.5852339743,1932-03-22,163.696720474
17629,3802018,(2018 FF2),False,38238187.4892203548,Earth,49425.8021631037,1905-03-28,284.4722965033
17630,3802015,(2018 FG2),False,4816640.431543536,Earth,29094.8619225438,2018-03-16,65.4696439067
17631,3802017,(2018 FH2),False,41794897.090065445,Earth,20914.7519491492,2016-03-26,103.2856480504
17632,3802016,(2018 FJ2),False,10670962.8485046056,Earth,26131.8354876472,1992-03-15,74.8238376074
17633,3802013,(2018 FK2),False,18013168.4680160976,Earth,35992.5512328297,2018-03-24,98.6370281305
17634,3802019,(2018 FL2),False,159452555.5944080464,Juptr,14525.6233190073,1977-01-10,47.2106498806
17635,3802020,(2018 FM2),False,1455334.6991927806,Earth,6535.2433662279,1924-04-14,28.4472296503
17636,3802030,(2018 FU2),False,2469236.9069354256,Earth,26487.4530506921,2018-03-10,25.4706471064
17637,3802034,(2018 FV2),False,17644623.9812053296,Earth,12907.7214122374,2018-03-16,65.1688382168
17638,3802035,(2018 FW2),False,14145348.296340495,Earth,11194.7941641794,2018-04-06,62.2357573367
17639,3802032,(2018 FY2),False,2661398.1794579012,Earth,46724.6477890675,2018-03-09,41.6907759952
17640,3802033,(2018 FZ2),False,17038297.139013891,Earth,34699.0458550246,1953-08-05,82.0427064882
17641,3802037,(2018 FA3),False,29790820.6247710388,Earth,36105.7297419269,1901-01-13,163.696720474
17642,3802036,(2018 FB3),False,2214546.0112859028,Earth,35484.5644690848,2018-03-25,54.2050786336
17643,3802038,(2018 FC3),False,1251884.7620426978,Earth,34248.7686874404,2018-03-23,18.7948982439
17644,3802039,(2018 FD3),False,26581680.5629609108,Earth,6012.7763315234,1960-03-29,206.0819612321
17645,3802041,(2018 FE3),False,18377558.5832406942,Earth,25136.4600057469,1903-03-18,21.5794304844
17646,3802040,(2018 FF3),False,40265948.652369113,Earth,49952.6325282058,2003-02-26,28.0569190272
17647,3802050,(2018 FK3),False,38808114.9199922478,Earth,43194.5102992409,2018-03-26,225.9643771094
17648,3802051,(2018 FL3),False,24000921.117611302,Earth,47208.9494657619,1928-03-24,487.5733713755
17649,3802052,(2018 FM3),False,42262492.1511391508,Earth,35662.1193482191,1952-08-19,21.5794304844
17650,3802053,(2018 FN3),False,1763576.1332976194,Earth,14942.3077634069,2018-03-17,42.6618789186
17651,3802057,(2018 FO3),False,13550629.6543597886,Earth,12390.3975543467,1908-03-14,43.0566244241
17652,3802054,(2018 FP3),False,31514617.8174794348,Earth,7276.7275000348,1916-05-22,338.8753497147
17653,3802056,(2018 FQ3),False,262188.9247598366,Moon,25057.7125741399,2018-03-18,11.3250461062
17654,3802055,(2018 FR3),False,31332943.6702605896,Earth,39638.7087535384,2016-02-21,20.6081961232
17655,3802062,(2018 FS3),True,6300460.4335623118,Earth,23788.1940183742,1902-04-26,299.2540100804
17656,3802060,(2018 FT3),False,4296075.647777144,Venus,11676.9765091147,1944-12-27,25.9441817907
17657,3802059,(2018 FU3),False,4210451.6659063298,Earth,18812.4465754703,2018-03-29,34.201092472
17658,3802063,(2018 FV3),False,11242069.4887446728,Earth,13780.6991794984,1902-04-10,47.2106498806
17659,3802061,(2018 FW3),False,7022424.1775752026,Earth,11131.092294565,1901-03-22,32.6617897446
17660,3802065,(2018 FX3),False,8751777.0599408006,Earth,33547.7001476794,2018-03-21,71.4562101727
17661,3802058,(2018 FY3),False,3041412.8085163302,Earth,17637.1632257501,2018-03-18,34.201092472
